card_category,credit_limit,customer_age,dependent_count,education_level,gender=F,gender=M,income_category,marital_status,months_on_book,total_relationship_count,total_revolving_bal
0.0,6205.0,49.0,2.0,0.0,0.0,1.0,2.0,2.0,41.0,6.0,2233.0
0.0,1469.0,31.0,0.0,2.0,1.0,0.0,5.0,0.0,26.0,3.0,0.0
0.0,12618.0,39.0,3.0,5.0,0.0,1.0,3.0,2.0,36.0,4.0,1585.0
0.0,2616.0,43.0,2.0,3.0,1.0,0.0,4.0,1.0,29.0,4.0,1786.0
0.0,2991.0,34.0,0.0,2.0,1.0,0.0,1.0,1.0,26.0,3.0,1830.0
0.0,28200.0,36.0,4.0,0.0,0.0,1.0,0.0,2.0,36.0,5.0,765.0
0.0,19110.0,41.0,2.0,6.0,0.0,1.0,3.0,2.0,34.0,3.0,2449.0
0.0,1438.3,44.0,2.0,6.0,0.0,1.0,3.0,1.0,39.0,6.0,0.0
3.0,34516.0,34.0,2.0,2.0,0.0,1.0,3.0,2.0,22.0,4.0,1263.0
0.0,7102.0,26.0,0.0,2.0,0.0,1.0,2.0,2.0,13.0,3.0,0.0
0.0,2196.0,41.0,2.0,5.0,0.0,1.0,3.0,2.0,34.0,6.0,1619.0
0.0,27720.0,47.0,4.0,4.0,0.0,1.0,3.0,1.0,30.0,3.0,2414.0
3.0,34516.0,41.0,4.0,2.0,0.0,1.0,3.0,1.0,28.0,3.0,825.0
0.0,13745.0,50.0,2.0,2.0,1.0,0.0,5.0,1.0,31.0,5.0,0.0
3.0,10797.0,54.0,1.0,0.0,1.0,0.0,4.0,3.0,43.0,6.0,1252.0
0.0,7600.0,45.0,4.0,5.0,1.0,0.0,5.0,2.0,40.0,1.0,1574.0
0.0,34516.0,48.0,3.0,1.0,0.0,1.0,0.0,0.0,36.0,4.0,2517.0
3.0,34516.0,42.0,2.0,2.0,0.0,1.0,3.0,1.0,31.0,2.0,1356.0
1.0,15987.0,38.0,3.0,2.0,1.0,0.0,4.0,2.0,31.0,2.0,1766.0
0.0,4760.0,62.0,1.0,5.0,1.0,0.0,1.0,1.0,43.0,3.0,0.0
0.0,24850.0,43.0,3.0,0.0,0.0,1.0,3.0,3.0,39.0,3.0,1662.0
0.0,3329.0,53.0,2.0,3.0,0.0,1.0,0.0,1.0,36.0,5.0,1092.0
0.0,9727.0,48.0,3.0,5.0,0.0,1.0,3.0,1.0,42.0,4.0,1626.0
0.0,3174.0,55.0,1.0,1.0,1.0,0.0,4.0,1.0,36.0,4.0,1951.0
0.0,5779.0,35.0,2.0,0.0,1.0,0.0,4.0,1.0,18.0,3.0,2517.0
0.0,8668.0,42.0,3.0,1.0,1.0,0.0,4.0,2.0,18.0,5.0,0.0
0.0,1737.0,57.0,3.0,1.0,1.0,0.0,4.0,2.0,44.0,5.0,813.0
0.0,34516.0,49.0,3.0,0.0,0.0,1.0,0.0,2.0,36.0,5.0,0.0
0.0,8184.0,58.0,3.0,3.0,0.0,1.0,2.0,1.0,46.0,5.0,1205.0
0.0,3376.0,42.0,3.0,2.0,1.0,0.0,1.0,2.0,33.0,6.0,1661.0
0.0,2984.0,37.0,2.0,2.0,1.0,0.0,4.0,1.0,31.0,1.0,0.0
0.0,19793.0,55.0,0.0,3.0,0.0,1.0,3.0,0.0,44.0,4.0,2488.0
0.0,3024.0,53.0,2.0,2.0,1.0,0.0,1.0,1.0,42.0,3.0,1649.0
0.0,2030.0,56.0,3.0,2.0,1.0,0.0,4.0,1.0,44.0,6.0,1262.0
0.0,2994.0,58.0,0.0,3.0,0.0,1.0,3.0,1.0,36.0,6.0,2351.0
0.0,12856.0,55.0,2.0,2.0,0.0,1.0,0.0,2.0,36.0,5.0,0.0
1.0,34516.0,51.0,2.0,4.0,0.0,1.0,3.0,3.0,46.0,2.0,814.0
3.0,25133.0,39.0,4.0,4.0,0.0,1.0,2.0,2.0,36.0,6.0,0.0
0.0,9959.0,49.0,3.0,0.0,0.0,1.0,3.0,0.0,38.0,2.0,1143.0
0.0,28410.0,65.0,0.0,1.0,0.0,1.0,5.0,2.0,56.0,3.0,1608.0
0.0,6175.0,54.0,1.0,6.0,0.0,1.0,3.0,1.0,36.0,4.0,960.0
0.0,5677.0,52.0,3.0,5.0,1.0,0.0,4.0,1.0,33.0,6.0,1403.0
0.0,3536.0,51.0,3.0,5.0,1.0,0.0,4.0,1.0,46.0,5.0,0.0
3.0,18797.0,46.0,5.0,3.0,0.0,1.0,1.0,1.0,28.0,5.0,2158.0
0.0,4720.0,41.0,4.0,3.0,1.0,0.0,4.0,2.0,36.0,6.0,0.0
0.0,23424.0,47.0,3.0,3.0,0.0,1.0,3.0,1.0,32.0,3.0,2517.0
0.0,2307.0,33.0,3.0,2.0,1.0,0.0,4.0,1.0,25.0,3.0,1385.0
0.0,7262.0,39.0,3.0,1.0,1.0,0.0,1.0,3.0,28.0,5.0,1466.0
0.0,12871.0,38.0,2.0,6.0,0.0,1.0,2.0,2.0,33.0,2.0,0.0
0.0,18418.0,49.0,4.0,3.0,0.0,1.0,2.0,2.0,30.0,6.0,0.0
0.0,3043.0,33.0,1.0,2.0,1.0,0.0,1.0,2.0,18.0,2.0,2054.0
0.0,5520.0,52.0,1.0,4.0,0.0,1.0,3.0,3.0,40.0,2.0,2448.0
0.0,6103.0,58.0,3.0,3.0,0.0,1.0,0.0,2.0,53.0,4.0,1798.0
0.0,14217.0,50.0,1.0,5.0,0.0,1.0,2.0,2.0,30.0,1.0,1816.0
3.0,34516.0,52.0,1.0,6.0,0.0,1.0,3.0,1.0,36.0,6.0,1847.0
0.0,11634.0,46.0,4.0,4.0,0.0,1.0,2.0,1.0,42.0,6.0,0.0
0.0,11558.0,36.0,2.0,1.0,0.0,1.0,1.0,2.0,31.0,3.0,0.0
0.0,4207.0,47.0,3.0,3.0,0.0,1.0,2.0,1.0,41.0,2.0,1556.0
0.0,1766.0,52.0,1.0,4.0,1.0,0.0,1.0,2.0,48.0,1.0,0.0
0.0,7769.0,41.0,4.0,3.0,0.0,1.0,4.0,1.0,32.0,2.0,0.0
0.0,22382.0,32.0,0.0,3.0,0.0,1.0,0.0,1.0,27.0,3.0,0.0
0.0,3416.0,52.0,3.0,2.0,1.0,0.0,4.0,2.0,44.0,4.0,2044.0
0.0,7185.0,33.0,2.0,3.0,1.0,0.0,4.0,1.0,27.0,3.0,0.0
1.0,34516.0,48.0,4.0,2.0,0.0,1.0,2.0,3.0,32.0,5.0,1285.0
0.0,6443.0,47.0,3.0,0.0,1.0,0.0,1.0,0.0,41.0,1.0,2073.0
0.0,2655.0,35.0,2.0,1.0,1.0,0.0,1.0,1.0,24.0,5.0,1527.0
0.0,1912.0,48.0,3.0,0.0,1.0,0.0,4.0,1.0,36.0,5.0,1163.0
0.0,5154.0,47.0,3.0,6.0,0.0,1.0,1.0,2.0,36.0,3.0,1407.0
0.0,2054.0,37.0,3.0,6.0,1.0,0.0,5.0,2.0,24.0,2.0,0.0
0.0,16920.0,48.0,3.0,2.0,0.0,1.0,2.0,1.0,38.0,5.0,2157.0
0.0,1438.3,54.0,1.0,2.0,1.0,0.0,4.0,1.0,40.0,2.0,808.0
0.0,1699.0,53.0,2.0,5.0,1.0,0.0,1.0,2.0,47.0,1.0,0.0
0.0,2333.0,49.0,4.0,1.0,1.0,0.0,5.0,1.0,39.0,4.0,1414.0
0.0,6224.0,59.0,2.0,2.0,0.0,1.0,2.0,2.0,50.0,2.0,0.0
0.0,23858.0,52.0,3.0,3.0,1.0,0.0,5.0,1.0,42.0,3.0,1179.0
0.0,2201.0,61.0,1.0,5.0,0.0,1.0,2.0,2.0,46.0,5.0,1138.0
3.0,34516.0,46.0,4.0,2.0,0.0,1.0,0.0,1.0,36.0,4.0,1380.0
0.0,2973.0,53.0,2.0,3.0,1.0,0.0,4.0,2.0,36.0,4.0,2517.0
0.0,2653.0,55.0,2.0,2.0,1.0,0.0,1.0,1.0,36.0,5.0,0.0
0.0,2724.0,44.0,1.0,3.0,1.0,0.0,4.0,0.0,32.0,1.0,1288.0
0.0,9924.0,41.0,2.0,3.0,0.0,1.0,0.0,1.0,24.0,5.0,0.0
0.0,5045.0,41.0,4.0,2.0,0.0,1.0,2.0,2.0,34.0,5.0,2080.0
0.0,2501.0,34.0,5.0,2.0,0.0,1.0,2.0,1.0,27.0,5.0,1909.0
0.0,13409.0,41.0,2.0,5.0,0.0,1.0,1.0,2.0,27.0,2.0,1255.0
0.0,1438.3,57.0,2.0,3.0,1.0,0.0,1.0,1.0,45.0,2.0,0.0
0.0,4423.0,40.0,4.0,5.0,1.0,0.0,4.0,0.0,35.0,2.0,2517.0
0.0,1438.3,46.0,2.0,0.0,1.0,0.0,4.0,0.0,36.0,4.0,0.0
0.0,12725.0,44.0,3.0,6.0,0.0,1.0,0.0,1.0,32.0,6.0,1759.0
0.0,4386.0,59.0,0.0,2.0,0.0,1.0,2.0,2.0,53.0,4.0,2505.0
1.0,23981.0,36.0,2.0,0.0,0.0,1.0,1.0,1.0,23.0,1.0,0.0
0.0,4433.0,40.0,5.0,6.0,1.0,0.0,5.0,2.0,31.0,6.0,1488.0
0.0,3427.0,40.0,3.0,5.0,0.0,1.0,3.0,2.0,27.0,4.0,0.0
0.0,2275.0,34.0,3.0,2.0,1.0,0.0,1.0,1.0,25.0,6.0,1468.0
0.0,6884.0,40.0,3.0,3.0,0.0,1.0,1.0,1.0,33.0,4.0,1001.0
0.0,9355.0,50.0,2.0,3.0,1.0,0.0,4.0,1.0,36.0,5.0,1626.0
0.0,1972.0,49.0,5.0,3.0,1.0,0.0,4.0,0.0,42.0,5.0,1489.0
0.0,1960.0,49.0,5.0,5.0,0.0,1.0,2.0,3.0,43.0,3.0,0.0
0.0,3106.0,51.0,2.0,2.0,1.0,0.0,4.0,1.0,36.0,3.0,1304.0
0.0,19138.0,53.0,5.0,5.0,0.0,1.0,0.0,1.0,38.0,4.0,0.0
0.0,2801.0,52.0,3.0,2.0,0.0,1.0,2.0,2.0,36.0,5.0,2467.0
0.0,2172.0,32.0,0.0,2.0,1.0,0.0,5.0,1.0,26.0,3.0,1381.0
0.0,4331.0,36.0,3.0,3.0,1.0,0.0,4.0,1.0,26.0,6.0,1445.0
0.0,6636.0,46.0,3.0,3.0,1.0,0.0,4.0,2.0,36.0,1.0,2399.0
0.0,3616.0,35.0,2.0,6.0,1.0,0.0,4.0,1.0,22.0,1.0,1155.0
0.0,1896.0,63.0,1.0,6.0,1.0,0.0,4.0,2.0,36.0,3.0,0.0
0.0,1877.0,44.0,3.0,3.0,1.0,0.0,4.0,0.0,28.0,5.0,1203.0
0.0,24602.0,42.0,5.0,1.0,1.0,0.0,5.0,1.0,23.0,4.0,1660.0
0.0,34516.0,50.0,1.0,5.0,0.0,1.0,0.0,1.0,30.0,6.0,2010.0
0.0,13662.0,37.0,2.0,2.0,0.0,1.0,0.0,1.0,30.0,2.0,0.0
3.0,34516.0,38.0,4.0,5.0,0.0,1.0,3.0,3.0,36.0,2.0,1132.0
0.0,8013.0,41.0,4.0,3.0,0.0,1.0,2.0,1.0,36.0,4.0,2025.0
0.0,6174.0,53.0,2.0,2.0,1.0,0.0,4.0,1.0,40.0,6.0,1421.0
0.0,6882.0,44.0,4.0,3.0,1.0,0.0,4.0,2.0,30.0,1.0,1930.0
0.0,1809.0,55.0,2.0,2.0,1.0,0.0,1.0,1.0,49.0,3.0,0.0
3.0,13878.0,47.0,2.0,5.0,1.0,0.0,4.0,0.0,34.0,6.0,2222.0
0.0,3025.0,51.0,3.0,3.0,1.0,0.0,4.0,1.0,35.0,6.0,1912.0
0.0,3126.0,50.0,2.0,2.0,0.0,1.0,3.0,1.0,37.0,3.0,0.0
0.0,1438.3,38.0,4.0,3.0,1.0,0.0,1.0,2.0,31.0,4.0,0.0
0.0,2192.0,53.0,3.0,6.0,1.0,0.0,1.0,1.0,46.0,6.0,1146.0
0.0,34516.0,51.0,2.0,5.0,0.0,1.0,0.0,2.0,36.0,5.0,888.0
0.0,1939.0,38.0,3.0,3.0,1.0,0.0,4.0,2.0,26.0,3.0,1484.0
0.0,2219.0,46.0,4.0,4.0,0.0,1.0,1.0,1.0,36.0,1.0,1180.0
0.0,5928.0,42.0,2.0,6.0,1.0,0.0,4.0,1.0,36.0,5.0,2517.0
0.0,1438.3,56.0,3.0,0.0,1.0,0.0,5.0,2.0,36.0,5.0,0.0
0.0,3281.0,39.0,2.0,2.0,0.0,1.0,3.0,1.0,21.0,5.0,1272.0
0.0,4697.0,55.0,2.0,2.0,0.0,1.0,0.0,1.0,36.0,3.0,0.0
2.0,34516.0,51.0,3.0,2.0,1.0,0.0,5.0,2.0,42.0,3.0,1913.0
0.0,30928.0,26.0,0.0,6.0,0.0,1.0,0.0,1.0,17.0,4.0,2005.0
0.0,1438.3,34.0,3.0,3.0,1.0,0.0,5.0,3.0,15.0,5.0,0.0
0.0,5768.0,38.0,4.0,5.0,0.0,1.0,3.0,1.0,25.0,5.0,0.0
0.0,11281.0,56.0,5.0,1.0,1.0,0.0,5.0,1.0,48.0,4.0,2118.0
0.0,3187.0,55.0,3.0,2.0,1.0,0.0,1.0,2.0,37.0,5.0,1437.0
0.0,2655.0,49.0,3.0,5.0,1.0,0.0,1.0,2.0,38.0,1.0,2283.0
0.0,6590.0,37.0,3.0,3.0,0.0,1.0,3.0,2.0,24.0,5.0,0.0
0.0,3251.0,54.0,1.0,3.0,0.0,1.0,0.0,1.0,42.0,5.0,1919.0
0.0,14315.0,40.0,4.0,2.0,0.0,1.0,3.0,2.0,29.0,5.0,690.0
0.0,2904.0,52.0,2.0,2.0,1.0,0.0,4.0,2.0,38.0,2.0,2517.0
0.0,22938.0,53.0,3.0,6.0,0.0,1.0,2.0,2.0,42.0,6.0,1700.0
0.0,3226.0,43.0,2.0,2.0,1.0,0.0,4.0,2.0,36.0,1.0,2145.0
0.0,8135.0,48.0,4.0,3.0,1.0,0.0,1.0,2.0,38.0,6.0,0.0
0.0,12621.0,38.0,1.0,5.0,1.0,0.0,5.0,1.0,36.0,3.0,912.0
0.0,2255.0,39.0,1.0,2.0,1.0,0.0,1.0,2.0,33.0,6.0,1258.0
0.0,2418.0,50.0,1.0,0.0,0.0,1.0,3.0,1.0,36.0,5.0,1720.0
3.0,34516.0,49.0,3.0,4.0,0.0,1.0,0.0,2.0,36.0,6.0,1323.0
3.0,15578.0,45.0,4.0,2.0,0.0,1.0,1.0,2.0,37.0,4.0,0.0
0.0,1866.0,42.0,5.0,3.0,0.0,1.0,2.0,1.0,36.0,1.0,0.0
3.0,34516.0,42.0,4.0,5.0,0.0,1.0,3.0,1.0,35.0,1.0,1420.0
0.0,1691.0,44.0,4.0,6.0,1.0,0.0,1.0,1.0,31.0,4.0,1327.0
0.0,1957.0,58.0,1.0,3.0,1.0,0.0,4.0,1.0,43.0,4.0,1152.0
0.0,2977.0,36.0,3.0,3.0,1.0,0.0,4.0,1.0,36.0,3.0,1340.0
0.0,34516.0,43.0,2.0,0.0,0.0,1.0,0.0,0.0,37.0,4.0,0.0
0.0,2690.0,50.0,4.0,3.0,1.0,0.0,4.0,1.0,36.0,5.0,1614.0
0.0,2960.0,49.0,3.0,5.0,1.0,0.0,4.0,1.0,31.0,6.0,1835.0
0.0,5814.0,48.0,5.0,1.0,1.0,0.0,4.0,1.0,33.0,2.0,1176.0
0.0,5245.0,37.0,2.0,3.0,1.0,0.0,5.0,1.0,27.0,2.0,1044.0
0.0,2897.0,50.0,3.0,3.0,1.0,0.0,4.0,1.0,40.0,6.0,1506.0
0.0,1899.0,48.0,3.0,2.0,1.0,0.0,1.0,2.0,41.0,5.0,671.0
0.0,9857.0,33.0,4.0,0.0,1.0,0.0,4.0,0.0,24.0,6.0,0.0
0.0,2121.0,53.0,2.0,2.0,1.0,0.0,1.0,2.0,36.0,2.0,0.0
0.0,3334.0,60.0,1.0,2.0,1.0,0.0,1.0,2.0,42.0,3.0,1151.0
0.0,27389.0,35.0,2.0,3.0,0.0,1.0,0.0,2.0,36.0,4.0,1250.0
0.0,1511.0,57.0,3.0,3.0,1.0,0.0,4.0,1.0,51.0,6.0,0.0
0.0,9396.0,42.0,4.0,2.0,1.0,0.0,5.0,2.0,36.0,3.0,1870.0
0.0,8896.0,47.0,5.0,1.0,0.0,1.0,4.0,2.0,36.0,3.0,1338.0
0.0,28186.0,52.0,2.0,3.0,0.0,1.0,3.0,2.0,44.0,3.0,1308.0
0.0,3474.0,52.0,3.0,0.0,1.0,0.0,4.0,1.0,40.0,3.0,0.0
0.0,1662.0,43.0,3.0,3.0,1.0,0.0,4.0,0.0,24.0,4.0,613.0
0.0,19897.0,44.0,3.0,6.0,1.0,0.0,5.0,1.0,25.0,6.0,2232.0
0.0,4602.0,45.0,3.0,0.0,1.0,0.0,4.0,1.0,37.0,4.0,1517.0
0.0,4139.0,42.0,4.0,0.0,1.0,0.0,1.0,1.0,37.0,3.0,0.0
0.0,7881.0,44.0,4.0,3.0,1.0,0.0,1.0,2.0,38.0,6.0,2517.0
0.0,10284.0,27.0,1.0,2.0,0.0,1.0,1.0,2.0,21.0,2.0,787.0
0.0,26977.0,46.0,3.0,5.0,0.0,1.0,0.0,2.0,36.0,5.0,1961.0
0.0,3797.0,51.0,0.0,6.0,0.0,1.0,2.0,1.0,43.0,4.0,1202.0
0.0,3460.0,60.0,2.0,3.0,1.0,0.0,4.0,1.0,36.0,4.0,2517.0
0.0,1438.3,48.0,1.0,5.0,1.0,0.0,1.0,3.0,39.0,6.0,1218.0
0.0,2718.0,45.0,5.0,2.0,0.0,1.0,4.0,2.0,36.0,4.0,1474.0
0.0,24533.0,50.0,2.0,6.0,0.0,1.0,3.0,2.0,38.0,2.0,1813.0
0.0,2844.0,39.0,3.0,5.0,0.0,1.0,3.0,2.0,31.0,2.0,2065.0
0.0,7234.0,56.0,3.0,2.0,0.0,1.0,0.0,1.0,46.0,2.0,2055.0
0.0,2493.0,45.0,1.0,2.0,1.0,0.0,4.0,1.0,40.0,5.0,1655.0
0.0,34516.0,52.0,3.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,550.0
0.0,1888.0,36.0,1.0,0.0,1.0,0.0,1.0,2.0,25.0,6.0,0.0
0.0,1438.3,41.0,3.0,2.0,0.0,1.0,4.0,0.0,23.0,5.0,0.0
0.0,7372.0,58.0,2.0,3.0,1.0,0.0,1.0,2.0,36.0,3.0,1210.0
0.0,34516.0,54.0,1.0,5.0,0.0,1.0,0.0,2.0,36.0,5.0,0.0
3.0,28829.0,46.0,3.0,2.0,0.0,1.0,2.0,3.0,40.0,6.0,0.0
3.0,30428.0,45.0,2.0,2.0,0.0,1.0,2.0,1.0,36.0,3.0,1721.0
0.0,11277.0,37.0,3.0,5.0,0.0,1.0,3.0,2.0,30.0,5.0,1747.0
0.0,1438.3,57.0,1.0,2.0,0.0,1.0,3.0,3.0,39.0,3.0,641.0
0.0,2256.0,38.0,1.0,4.0,1.0,0.0,4.0,2.0,33.0,4.0,0.0
0.0,2426.0,34.0,2.0,3.0,1.0,0.0,4.0,0.0,36.0,3.0,0.0
0.0,4597.0,52.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,4.0,1905.0
0.0,2528.0,50.0,2.0,6.0,1.0,0.0,4.0,2.0,36.0,3.0,1689.0
0.0,14270.0,57.0,3.0,0.0,0.0,1.0,3.0,1.0,45.0,6.0,0.0
0.0,10882.0,60.0,0.0,3.0,1.0,0.0,1.0,2.0,55.0,1.0,2517.0
0.0,7832.0,53.0,1.0,2.0,1.0,0.0,4.0,1.0,32.0,4.0,1784.0
0.0,11498.0,45.0,4.0,6.0,0.0,1.0,2.0,1.0,36.0,6.0,1577.0
0.0,6705.0,59.0,1.0,3.0,0.0,1.0,2.0,1.0,36.0,3.0,0.0
0.0,8258.0,46.0,3.0,1.0,0.0,1.0,3.0,0.0,38.0,6.0,1771.0
0.0,5116.0,47.0,3.0,2.0,0.0,1.0,3.0,2.0,37.0,3.0,1468.0
0.0,3371.0,32.0,1.0,5.0,0.0,1.0,3.0,2.0,15.0,2.0,1530.0
1.0,34516.0,49.0,4.0,3.0,0.0,1.0,0.0,1.0,36.0,1.0,1634.0
0.0,17277.0,41.0,3.0,2.0,0.0,1.0,2.0,1.0,29.0,2.0,2151.0
0.0,20895.0,49.0,5.0,6.0,0.0,1.0,3.0,2.0,30.0,3.0,1808.0
0.0,4490.0,47.0,4.0,3.0,1.0,0.0,4.0,1.0,40.0,4.0,1989.0
0.0,5719.0,55.0,2.0,0.0,1.0,0.0,4.0,2.0,36.0,5.0,892.0
0.0,1910.0,46.0,3.0,5.0,1.0,0.0,5.0,2.0,42.0,6.0,1431.0
0.0,3032.0,42.0,2.0,5.0,0.0,1.0,1.0,1.0,30.0,1.0,0.0
0.0,2858.0,45.0,4.0,6.0,1.0,0.0,4.0,2.0,32.0,3.0,0.0
0.0,4088.0,56.0,1.0,0.0,1.0,0.0,1.0,1.0,44.0,5.0,1557.0
0.0,3306.0,41.0,2.0,0.0,0.0,1.0,3.0,1.0,31.0,1.0,706.0
0.0,3731.0,33.0,2.0,2.0,1.0,0.0,4.0,1.0,24.0,1.0,0.0
0.0,4072.0,47.0,3.0,1.0,1.0,0.0,5.0,3.0,38.0,1.0,1594.0
0.0,2978.0,44.0,3.0,2.0,0.0,1.0,4.0,3.0,39.0,5.0,2134.0
0.0,11946.0,42.0,1.0,3.0,0.0,1.0,3.0,0.0,38.0,4.0,1172.0
0.0,4085.0,58.0,2.0,2.0,0.0,1.0,1.0,1.0,48.0,2.0,2238.0
0.0,2796.0,57.0,2.0,2.0,1.0,0.0,4.0,1.0,41.0,3.0,0.0
0.0,3269.0,44.0,3.0,0.0,1.0,0.0,5.0,2.0,40.0,2.0,0.0
0.0,3517.0,44.0,1.0,6.0,1.0,0.0,5.0,2.0,36.0,3.0,0.0
0.0,1438.3,26.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,3.0,0.0
0.0,4464.0,40.0,3.0,3.0,1.0,0.0,1.0,0.0,28.0,4.0,1418.0
0.0,2555.0,40.0,3.0,3.0,1.0,0.0,4.0,0.0,35.0,3.0,2117.0
0.0,7056.0,36.0,3.0,3.0,0.0,1.0,3.0,1.0,27.0,3.0,0.0
0.0,3359.0,61.0,1.0,2.0,1.0,0.0,5.0,1.0,50.0,3.0,1405.0
0.0,4535.0,56.0,4.0,3.0,0.0,1.0,2.0,1.0,43.0,6.0,0.0
0.0,7840.0,40.0,2.0,0.0,0.0,1.0,3.0,1.0,36.0,3.0,0.0
0.0,2023.0,37.0,2.0,6.0,1.0,0.0,4.0,1.0,18.0,3.0,1587.0
0.0,11840.0,46.0,1.0,6.0,0.0,1.0,0.0,2.0,32.0,5.0,1295.0
0.0,4178.0,55.0,3.0,2.0,0.0,1.0,2.0,2.0,46.0,2.0,0.0
0.0,2283.0,39.0,1.0,0.0,0.0,1.0,4.0,1.0,27.0,4.0,1053.0
0.0,3317.0,38.0,3.0,4.0,1.0,0.0,4.0,1.0,32.0,4.0,2517.0
0.0,2383.0,53.0,3.0,5.0,1.0,0.0,4.0,0.0,43.0,5.0,1516.0
0.0,16665.0,38.0,1.0,2.0,0.0,1.0,3.0,2.0,25.0,5.0,1147.0
0.0,2402.0,60.0,0.0,5.0,0.0,1.0,4.0,2.0,53.0,5.0,1728.0
0.0,19074.0,39.0,3.0,2.0,0.0,1.0,3.0,2.0,34.0,4.0,0.0
3.0,15248.0,53.0,1.0,5.0,1.0,0.0,1.0,0.0,36.0,5.0,1242.0
0.0,21877.0,52.0,3.0,5.0,0.0,1.0,3.0,1.0,40.0,4.0,1073.0
0.0,1856.0,63.0,0.0,3.0,0.0,1.0,2.0,2.0,48.0,5.0,0.0
0.0,3174.0,32.0,3.0,4.0,1.0,0.0,1.0,1.0,26.0,4.0,2084.0
0.0,3841.0,52.0,3.0,2.0,0.0,1.0,0.0,1.0,36.0,1.0,2517.0
0.0,1438.3,39.0,4.0,5.0,0.0,1.0,3.0,1.0,27.0,6.0,0.0
0.0,6797.0,62.0,2.0,1.0,1.0,0.0,1.0,2.0,56.0,5.0,1428.0
0.0,13344.0,46.0,3.0,0.0,0.0,1.0,2.0,1.0,39.0,3.0,1907.0
0.0,6275.0,42.0,3.0,6.0,1.0,0.0,4.0,2.0,36.0,6.0,0.0
0.0,2712.0,40.0,4.0,6.0,1.0,0.0,4.0,1.0,28.0,4.0,0.0
0.0,2156.0,54.0,2.0,2.0,1.0,0.0,5.0,1.0,47.0,4.0,1134.0
0.0,6088.0,65.0,0.0,3.0,1.0,0.0,1.0,1.0,36.0,5.0,2145.0
0.0,2046.0,50.0,2.0,6.0,1.0,0.0,4.0,1.0,39.0,3.0,0.0
0.0,5825.0,35.0,2.0,5.0,1.0,0.0,4.0,1.0,21.0,6.0,1815.0
0.0,6805.0,48.0,3.0,6.0,0.0,1.0,3.0,1.0,42.0,3.0,1448.0
3.0,16138.0,47.0,3.0,3.0,0.0,1.0,1.0,1.0,36.0,3.0,1249.0
0.0,2002.0,51.0,1.0,2.0,1.0,0.0,5.0,1.0,39.0,4.0,1248.0
0.0,6765.0,58.0,3.0,2.0,1.0,0.0,4.0,1.0,47.0,1.0,0.0
0.0,4010.0,65.0,1.0,3.0,1.0,0.0,4.0,2.0,55.0,3.0,1504.0
0.0,19090.0,57.0,1.0,6.0,0.0,1.0,2.0,2.0,43.0,3.0,0.0
0.0,3181.0,54.0,1.0,5.0,1.0,0.0,4.0,1.0,42.0,2.0,2087.0
0.0,2761.0,32.0,1.0,2.0,1.0,0.0,4.0,2.0,36.0,3.0,0.0
0.0,1848.0,50.0,3.0,2.0,1.0,0.0,4.0,2.0,40.0,3.0,501.0
3.0,33791.0,48.0,4.0,5.0,0.0,1.0,2.0,1.0,35.0,5.0,0.0
0.0,2280.0,52.0,3.0,6.0,1.0,0.0,4.0,1.0,47.0,6.0,1170.0
0.0,5655.0,41.0,3.0,2.0,1.0,0.0,1.0,2.0,31.0,4.0,1154.0
0.0,3569.0,40.0,2.0,6.0,1.0,0.0,4.0,2.0,36.0,2.0,1054.0
0.0,6572.0,48.0,4.0,1.0,0.0,1.0,3.0,2.0,28.0,3.0,417.0
0.0,7290.0,53.0,3.0,2.0,0.0,1.0,3.0,1.0,36.0,5.0,2151.0
0.0,4702.0,50.0,1.0,2.0,0.0,1.0,2.0,1.0,34.0,6.0,0.0
0.0,8854.0,47.0,4.0,0.0,0.0,1.0,3.0,1.0,33.0,3.0,2382.0
0.0,7801.0,49.0,5.0,2.0,0.0,1.0,2.0,2.0,42.0,2.0,2018.0
0.0,4162.0,42.0,5.0,3.0,0.0,1.0,2.0,1.0,32.0,1.0,1641.0
0.0,2797.0,42.0,3.0,2.0,1.0,0.0,4.0,1.0,23.0,4.0,1943.0
0.0,6921.0,35.0,3.0,0.0,0.0,1.0,2.0,1.0,28.0,4.0,2159.0
0.0,1654.0,58.0,1.0,2.0,0.0,1.0,3.0,1.0,49.0,6.0,1253.0
0.0,7291.0,40.0,4.0,0.0,1.0,0.0,4.0,2.0,26.0,6.0,2517.0
0.0,10266.0,41.0,1.0,4.0,0.0,1.0,1.0,2.0,32.0,3.0,1390.0
0.0,13241.0,47.0,5.0,6.0,0.0,1.0,3.0,2.0,39.0,6.0,0.0
0.0,12230.0,44.0,2.0,2.0,0.0,1.0,3.0,1.0,36.0,3.0,1196.0
0.0,3730.0,56.0,1.0,5.0,0.0,1.0,0.0,0.0,36.0,1.0,0.0
0.0,2541.0,65.0,0.0,2.0,0.0,1.0,4.0,1.0,56.0,6.0,1616.0
3.0,26750.0,42.0,1.0,0.0,0.0,1.0,2.0,1.0,29.0,5.0,1204.0
0.0,5146.0,30.0,0.0,6.0,0.0,1.0,2.0,1.0,23.0,3.0,1773.0
